title,description,category,price,reseller_price,compare_price,image_url,stock,sku,cross_sells,key_benefits,technical_specifications,warranty_and_support
Logitech H390 Noir Casque filaire USB Stéréo antibruit (981-000406),"<p>Logitech H390 Noir Casque filaire USB stéréo avec son numérique, Impédance d’entrée : 32 ? Sensibilité (casque): 94 dBV/Pa +/- 3 dB, Sensibilité (microphone): -17 dBV/Pa +/- 4 dB, Réponse en fréquence (casque): 20 Hz à 20 kHz, Réponse en fréquence (microphone): 100 Hz à 10 kHz, Micro anti-parasite pivotant, Commandes intégrées sur le fil pour ajuster le volume ou mettre en sourdine, Bandeau et oreillettes rembourrés, Connexion USB avec longueur du câble 2.33 m</p>",Uncategorized,364.0,303.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/981-000406-Maroc-Casque-Logitech-H390-Noir-Maroc-Casque-filaire-USB-Maroc_93405b8a-3492-4d44-a96d-0da919869953-fotor-20250812151648.png?v=1755008227,0,981-000406,,,,
Logitech G G335 Casque Avec fil Arceau Jouer Blanc,"<p>Léger 240 grammes<br>
Confortable Bandeau de suspension réversible<br>
Multi plate-forme Compatible PC, console et téléphone<br>
Prise audio 3,5 mm Installation<br>
Certifié Discord Communications d'une clarté exceptionnelle</p>",Uncategorized,495.0,412.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/b9132cbcabd2867c246519eb32367005495583c2_1717634_981_001018_image1_4a087e38-5617-4aa9-aa36-311465e066b7-fotor-20250812151514.png?v=1755008172,0,981-001018,,,,
"Logitech Z313 – 2.1 Stéréo – 50 watts Jack 3,5mm (980-000413)","<p>Ensemble 2.1 – 25 Watts – Jack 3.5 mm – boîtier de commandes<br>
Un son riche de 25 Watts RMS (50 Watts en puissance)<br>
Caisson de basses compact pour des graves améliorés<br>
Boitier de commande pratique pour régler le volume plus facilement<br>
Connectez votre dispositif via la prise 3.5 mm<br>
Dimensions des satellites : 146.2 x 89.4 x 81 mm pour un poids de 480 g<br>
Dimensions du caisson de basses : 228.4 x 150 x 220 mm pour un poids de 2.3 kg</p>",,551.0,459.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/10437415_3561976368-1_7d7455d9-0710-4414-a755-9ff2248625ae.jpg?v=1755008027,0,980-000413,,,,
Souris sans fil Logitech M171 noire (910-004424),"<p>La souris sans fil Logitech M171 offre une expérience de suivi optique fluide grâce à sa technologie de capteur. Avec un DPI réglable et 3 boutons (clic gauche/droit, clic central), elle est simple et efficace. Connectez-la sans fil via une connexion 2,4 GHz et profitez d'une portée de 10 mètres. Son interrupteur marche/arrêt vous permet d'économiser de l'énergie. Fabriquée à partir de plastiques recyclés (jusqu'à 75%), elle contribue à la durabilité de l'environnement. Une souris pratique et écologique pour vos besoins informatiques quotidiens.</p>",Uncategorized,111.0,92.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-sans-fil-logitech-m171-noire-910-0044241_c3db425f-1c09-4952-8ffa-71042b74cfbd-fotor-20250812151857.png?v=1755008351,0,910-004424,,,,
Logitech H390 Blanc Cassé Casque filaire USB Stéréo antibruit (981-001286),,Uncategorized,364.0,303.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/981-001286-Logitech-H390-Blanc-Casse-Maroc-Casque-filaire-USB-Maroc-03_92a0fb5d-b76a-4860-a9f1-8f6ff53121a2-fotor-20250812151751.png?v=1755008290,0,981-001286,,,,
CLAVIER LOGITECH USB K120 AZERTY,"<p>Un clavier comme on les aime, simple, fonctionnel, fiable et à petit budget. Le K120 de Logitech possède des touches faciles à lire et assez silencieuses pour un tapotement fluide, des pieds rétractables pour ajuster la position de votre clavier et un design assez étanche pour atténuer les dégâts des éclaboussures.</p>",,99.0,82.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/clavier-a-connexion-usb-logitech-k1201_aba1f257-0a1b-4966-81b5-e921fad80412.jpg?v=1755008426,0,920-002488,,,,
Logitech Signature M650 souris Droitier RF sans fil + Bluetooth Optique 2000 DPI (910-006255),"<p>Bureau Optique 2000 DPI Blanc<br>
Droitier 1 RF sans fil + Bluetooth 10 m<br>
Type Scroll: Roue Quantité de boutons programmables: 5 Poignées caoutchouc<br>
Source d'alimentation: Piles<br>
1 AA Alcaline</p>",Uncategorized,407.0,339.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/logitech-signature-m650-souris-droitier-rf-sans-fil-bluetooth-optique-2000-dpi-910-0062551_18e98fdb-d744-479c-80dd-9b78bef893f5-fotor-20250812152126.png?v=1755008520,0,910-006255,,,,
SOURIS LOGITECH SANS FIL M185 ROUGE (910-002237),"<p>CONFIGURATION REQUISE<br>
Windows Vista®, Windows® 7, Windows 8, Windows 10<br>
Mac OS® X 10.5 ou version ultérieure<br>
Chrome OS ™<br>
Noyau Linux® 2.6+<br>
Port USB<br>
CARACTÉRISTIQUES TECHNIQUES<br>
Dimensions de la souris (hauteur x largeur x épaisseur):<br>
99 mm x 60 mm x 39 mm<br>
Poids de la souris (batterie incluse): 75,2 g<br>
Dimensions du récepteur (hauteur x largeur x épaisseur):<br>
14,4 mm x 18,7 mm x 6,1 mm<br>
Poids du récepteur: 1,8 g<br>
Technologie de capteur: Technologie avancée de suivi optique<br>
Résolution du capteur: 1 000<br>
Nombre de boutons: 3<br>
Roulette de défilement (O/N): Oui<br>
Longévité de la pile: Longévité des piles de 12 mois*<br>
Type de batterie: Une pile AA<br>
Portée de la connexion sans fil: Environ 10 m*<br>
Technologie sans fil: Connectivité sans fil 2,4 GHz de pointe<br>
Interface: Récepteur USB<br>
Systèmes d’exploitation pris en charge:<br>
Windows Vista, Windows 7, Windows 8, Windows 10<br>
Mac OS X version 10.5 ou ultérieure<br>
Chrome OS<br>
Origine du produit: Chine<br>
CONTENU<br>
Souris<br>
Nano-récepteur<br>
1 pile AA (préinstallée)<br>
Documentation utilisateur<br>
NUMÉRO DE PIÈCE<br>
Rouge: PN: 910-002237</p>",Uncategorized,134.0,111.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/874-565-SOURIS-LOGITECH-SANS-FIL-M185-ROUGE_367c1e65-eb34-40e6-b1fc-96a7c0cbed53-fotor-20250812152217.png?v=1755008548,0,910-002237,,,,
Souris Sans Fil Logitech M185,"<p>Logitech vous propose les charmes du sans fil à petit prix. Plus besoin d'un grand budjet pour se doter d'une souris de connectivité sans fil 2,4 GHz de pointe. La M185 réussit ce pari, et vous offre la simplicité et la fiabilité de navigation, mais aussi la discretion de son nano récepteur que vous pouvez garder branché à votre ordinateur sans qu'il puisse vous gêner.</p>",Uncategorized,132.0,110.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-logitech-sans-fil-m1851_495b2124-29ef-4882-8e46-d95cc5f99e4b-fotor-2025081215251.png?v=1755008719,0,910-002235,,,,
Logitech Desktop MK120 - Ensemble souris + clavier (AZERTY Français),"<p>Un pack clavier souris qui vous facilite la vie, simple, élégant et fonctionnel, il vous aidera à travailler dans un grand confort à prix réduit. Le clavier est élégant et plat, doté de touches silencieuses et présente l'avantage de l'étanchéité qui diminue les risques d'endommagements liés aux éclaboussures. La souris est quant à elle, précise et réactive grâce à son pointeur optique avancé. Le tout fonctionne avec un simple ""plug and play"".</p>",,144.0,120.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/logitech-desktop-mk120-ensemble-souris-clavier-azerty-francais1_c4e6eece-e142-495e-b735-28fcaedc33f4.jpg?v=1755008746,0,920-002539,,,,
TÉLÉCOMMANDE DE PRÉSENTATION LOGITECH LASER R400 (910-001356),"<p>Couleur: Noir<br>
Classe de laser: Laser de classe 2<br>
Niveau de sortie max: Inférieur à 1 mW<br>
Longueur d’onde: 640?660 nm (témoin rouge)<br>
Type de batterie: 2 piles AAA<br>
Longévité de la batterie (pointeur laser): 20 heures maximum<br>
Longévité de la batterie (dispositif de présentation): 1 050 heures maximum<br>
Portée de la connexion sans fil: Environ 10 m 2<br>
Technologie sans fil: Technologie sans fil 2.4 GHz<br>
Systèmes d’exploitation pris en charge:<br>
Windows Vista, Windows 7, Windows 8<br>
Interface: USB<br>
Accessoires: Étui de transport<br>
Origine du produit: Chine<br>
CONTENU<br>
Logitech® Wireless Presenter R400</p>",Uncategorized,279.0,232.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/829-7e1-TELECOMMANDE-DE-PRESENTATION-LOGITECH-LASER-R400_699ecba8-b787-4b77-853b-2f19d5b152b8-fotor-20250812154515.png?v=1755009950,0,910-001356,,,,
Logitech PC 960 USB – Micro Casque filaire - 981-000100,"<p>Longueur du câble: 2,4 m<br>
    Compatible avec la plupart des applications d'appels vidéo sur la majorité des plates-formes et systèmes d'exploitation Windows® ou macOS.<br>
    Type: Bidirectionnel<br>
    Réponse en fréquence (casque): 100 Hz - 10 KHz<br>
    Réponse en fréquence (microphone): 200 Hz - 6 KHz<br>
    Connexions: Compatible USB-A (1.1, 2.0, 3.0)<br>
    Dimensions HxLxE : 200 mm x 545 mm x 54 mm<br>
    Poids: 0,12 kg</p>",Uncategorized,276.0,230.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/logitech-pc-960-usb-micro-casque-filaire-981-0001001_46126e79-b02b-4ecb-8b45-89115a031d9d-fotor-20250812154433.png?v=1755009891,0,981-000100,,,,
Clavier et souris sans fil Logitech MK220 - AZERTY (920-008318),,,209.0,174.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/clavier-et-souris-sans-fil-logitech-mk220-920-0083181_c7842284-e23c-4c49-a1da-b78ba0316627.jpg?v=1755009804,0,920-008318,,,,
"Casque stéréo professionnel H111 Logitech - Jack 3,5 mm (981-000593)",<p>Casque stéréo professionnel H111 Logitech</p>,Uncategorized,111.0,92.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/casque-micro-logitech-stereo-headset-h111-jack-35mm-981-0005931_cb45c44a-2852-4de6-ae38-8f3e6f676056-fotor-20250812154256.png?v=1755009788,0,981-000593,,,,
Logitech Multimedia Speakers Z150 – Blanc (980-000815),"<p>Puissance totale (watts RMS): 3W<br>
Entrée 3,5 mm: 2 (jusqu’à 1080p)<br>
Prise casque: 1<br>
Commandes: Commande de mise sous/hors tension et de volume sur le<br>
haut-parleur droit<br>
Dimensions (H x L x E): 151,5 x 84,5 x 76 mm<br>
Poids: 0,55 kg</p>",Uncategorized,309.0,257.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/19334135_2246940581_baf9a4cf-53be-4050-bf7d-f2d61fc66b40-fotor-20250812154144.png?v=1755009726,0,980-000815,,,,
Webcam Logitech Brio 100 2MP 1920 x 1080 pixels USB Graphite (960-001585),"<p>Résolution : 1080p (2 MP) à 30 ips<br>
Mise au point : Fixe<br>
Objectif : 4 éléments en verre, FOV 58°<br>
Micro : Omnidirectionnel (portée 1 m)<br>
Confidentialité : Couvercle intégré<br>
Interface : USB, câble 1,5 m<br>
Montage : Clipser/poser<br>
Compatibilité : Windows, macOS, ChromeOS<br>
Poids : 75 g</p>",,440.0,366.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/webcam-logitech-brio-100-2mp-1920-x-1080-pixels-usb-graphite-960-001585_183933f1-7359-447b-be76-72fccdfa6bae.jpg?v=1755009652,0,960-001585,,,,
Souris filaire HP 125 (265A9AA),"<p>Optimisez votre productivité avec la souris filaire HP 125. Son design compact et ergonomique en couleur noir s'adapte parfaitement à votre main. Branchez-la facilement grâce à son port USB et profitez d'une liberté de mouvement grâce à son câble de 180 cm. Légère avec ses 80,5 g, cette souris vous offre un contrôle précis et fluide pour toutes vos tâches informatiques.</p>",Uncategorized,100.0,83.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-filaire-hp-125-265a9aa1_45cc2840-2c58-4dcb-a9b4-31ffb4cf18ac-fotor-20250812153712.png?v=1755009458,0,265A9AA,,,,
Souris filaire HP 320M (9VA80AA),"<p>La souris filaire HP 320M : votre alliée incontournable ! Compatible avec les PC dotés d'un port USB, elle offre une taille compacte de 10,38 x 6,34 x 3,55 cm, un câble de 180 cm et un poids léger de 75,8 g. Idéale pour Windows 10 (64 bits et 32 bits) et (UWP) RS4 et versions ultérieures. Facilité d'utilisation garantie !</p>",Uncategorized,140.0,116.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-filaire-hp-320m-9va80aa133_716f51e4-5aca-4fed-9692-02a01ae282c1-fotor-2025081215366.png?v=1755009383,0,9VA80AA,,,,
"Sac à dos HP Prelude Pro Recycled pour Ordinateur 15"" (1X644AA)","<p>Emportez vos affaires avec style et durabilité grâce au sac à dos HP Prelude Pro Recycled pour ordinateur 15"". Conçu avec des matériaux recyclés de qualité, ce sac à dos allie fonctionnalité et protection pour votre ordinateur portable 15"". Son design ergonomique assure un port confortable tout au long de la journée. Idéal pour les professionnels en déplacement, ce sac à dos offre une solution pratique et éco-responsable pour transporter votre ordinateur en toute sécurité.</p>",Uncategorized,470.0,391.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/sac-a-dos-hp-prelude-pro-recycled-1x644aa1_7a9c89ea-4482-441a-b7e0-2f174cb08641-fotor-2025081215356.png?v=1755009325,0,1X644AA,,,,
Souris HP filaire de voyage - USB (G1K28AA),"<p>Soyez plus productif en déplacement avec votre tablette ou votre ordinateur portable lorsque vous ajoutez de la souris de voyage HP USB légère et ultra-compacte et profitez d'une position naturelle de la main et du poignet gauche ou droit, et naviguez rapidement en 1 000 ppp grâce à deux boutons et à une roulette de défilement.</p>",,159.0,132.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-de-voyage-usb-g1k28aa_315420c0-d4d2-4471-a8d1-a02b1767bb04.jpg?v=1755010028,0,G1K28AA,,,,
Souris filaire HP X500 (E5E76AA),"<p>Améliorez votre expérience informatique avec la souris filaire HP X500. Dotée d'une connexion fiable et stable, cette souris vous offre un contrôle précis et fluide. Son design ergonomique assure un confort optimal, même lors d'une utilisation prolongée. Avec sa résolution réglable jusqu'à 1600 DPI, vous pouvez naviguer sans effort et effectuer des clics précis. Un accessoire indispensable pour augmenter votre productivité au quotidien.</p>",Uncategorized,110.0,91.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-filaire-hp-x500-e5e76aa2_4bc18685-3976-4b28-b6f1-fcadbd391836-fotor-20250813111415.png?v=1755080068,0,E5E76AA,,,,
Souris sans fil Bluetooth HP 240 (43N05AA),"<p>Avec la souris sans fil Bluetooth HP 240, profitez d’une connexion stable et performante grâce à la technologie Bluetooth 5.1, offrant une portée jusqu’à 10 mètres. Son capteur optique précis (1600 ppp) assure fluidité et rapidité pour une navigation aisée au quotidien. Conçue de façon ambidextre, avec un design élégant disponible en noir, rouge ou argent, elle dispose de trois boutons et d'une molette pratique. Compatible Windows et macOS, elle simplifie votre expérience numérique sans encombrer vos ports USB.</p>",Uncategorized,206.0,171.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-sans-fil-bluetooth-hp-240-43n05aa1_636986fc-0595-4350-bc1e-c6894f493a67-fotor-2025081311135.png?v=1755080001,0,43N05AA,,,,
HP Souris sans fil Z3700 blanche Souris sans fil HP Z3700 blanche (V0L80AA),"<p>Plongez dans l'efficacité avec la souris sans fil HP Z3700 blanche. Son design plat et élégant s'harmonise parfaitement avec votre style de travail. Dotée de la technologie LED bleue, elle fonctionne sur diverses surfaces. Les 1200 capteurs optiques assurent une précision exceptionnelle. Facile à utiliser, elle est prête à l'emploi avec une simple pile et son récepteur USB intégré offre une portabilité sans faille. Compatible avec divers systèmes d'exploitation, cette souris vous accompagne dans toutes vos tâches.</p>",Uncategorized,274.0,228.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/hp-souris-sans-fil-z3700-blanche-souris-sans-fil-hp-z3700-blanche-v0l80aa1_07f1141e-aa9a-4ffc-8f90-c7abe137c7e0-fotor-2025081311911.png?v=1755079769,0,V0L80AA,,,,
Souris sans fil HP 150 (2S9L1AA),"<p>Type de batterie 1 x AAA<br>
Boutons 3<br>
Résolution Up to 1600 dpi<br>
Dimensions minimales (L x P x H) 10,3 x 6,11 x 3,4 cm<br>
Poids 0,05 kg</p>",Uncategorized,159.0,132.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/89428941_0122058595_9a2deab8-fff9-4f56-a3a8-02d887915f1c-fotor-20250813111133.png?v=1755079932,0,2S9L1AA,,,,
Souris filaire 100 HP (6VY96AA),"<p>L’utilisation d’une souris devient beaucoup plus confortable. Prévue pour une utilisation quotidienne, cette souris ambidextre est conçue pour tenir naturellement dans votre main. Facile à installer en quelques secondes, vous allez adorer ses mouvements fluides et naturels.</p>",Uncategorized,106.0,88.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/souris-filaire-100-hp-6vy96aa_9939b4e2-d3fa-48d5-bf6c-bfd7eb0dc8eb-fotor-20250812155256.png?v=1755010388,0,6VY96AA,,,,
"Sacoche Dell EcoLoop Essential 14"" à 16"" (CC3624)","<p>Protégez votre ordinateur en toute légèreté avec la sacoche Dell EcoLoop Essential 14"" à 16"", conçue pour un transport écologique et sûr. Sa mousse protectrice 360° garde votre appareil de 14"" à 16"" sécurisé, tandis que son tissu en polyester, issu de bouteilles recyclées, réduit les émissions de gaz à effet de serre jusqu'à 97%. Dotée de rangements astucieux, d’une résistance à l’eau et d’un passage pour bagage, elle combine durabilité, confort et respect de l’environnement.</p>",Uncategorized,258.0,215.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/sacoche-dell-ecoloop-essential-14-a-16-cc36241_30978b7d-4b59-4320-bba3-1b24e8c26989.jpg?v=1755010298,0,CC3624,,,,
"Sac à dos Dell EcoLoop Essential 14"" - 16"" (CP3724)","<p>Le sac à dos Dell EcoLoop Essential allie durabilité et fonctionnalité avec son ouverture frontale complète et sa protection en mousse à 360º pour ordinateur portable. Fabriqué à partir de plastique 100% recyclé et doté d'un tissu résistant à l'eau 400D, il peut accueillir des ordinateurs jusqu'à 16"". Profitez d'un espace de rangement spacieux avec une pochette rembourrée dédiée pour ordinateur, un organiseur d'accessoires intégré et deux poches latérales en mesh. Léger et durable, ce sac à dos assure confort avec ses bretelles réglables et son panneau dorsal rembourré, idéal pour les déplacements quotidiens et les voyages.</p>",Uncategorized,330.0,275.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/sac-a-dos-dell-ecoloop-essential-14-16-cp3724-cp37241_0a7e91fa-e45b-4564-85c2-3d17c266fe49-fotor-20250812155044.png?v=1755080141,0,CP3724,,,,
Lenovo Laser Wireless Mouse souris RF sans fil 1600 DPI,"<p>Bureau Laser 1600 DPI Noir<br>
RF sans fil<br>
Type Scroll: Roue Quantité de boutons programmables: 2<br>
2 AA</p>",Uncategorized,274.0,228.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/4445c7d2d509b112aedb531a58160499b61b4378_1003200_0A36188_image1_cffe92d1-0c67-449a-b52d-30e228a0850b-fotor-20250812154959.png?v=1755010212,0,0A36188,,,,
Clavier et souris Filaire Lenovo Essential Wired Combo (AZERTY Français) (4X30L79894),<p>Essential 1 Wired Combo Keyboard and Mouse French</p>,Uncategorized,296.0,246.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/clavier-et-souris-filaire-lenovo-essential-wired-combo-azerty-francais-4x30l79894_970c7c60-8bcc-4c6a-82df-d0f1d3cae1a1-fotor-20250812154918.png?v=1755010173,0,4X30L79885,,,,
"Sacoche Lenovo T210 pour ordinateurs portables 15,6"" à ouverture supérieure - Noir (4X40T84061)","<p>Transportez votre ordinateur portable avec style et praticité grâce à la sacoche Lenovo T210. Son design informel et stylé est accompagné d'un tissu de qualité, résistant et imperméable, assurant une protection optimale pour votre appareil. Avec sa grande capacité de rangement, cette sacoche peut accueillir des ordinateurs portables jusqu'à 15,6 pouces, et offre des compartiments et poches pratiques pour organiser vos accessoires. Sa poignée intégrée garantit un confort de transport accru. Mesurant 300 mm de hauteur, 400 mm de longueur et 55 mm de profondeur, cette sacoche est l'alliée idéale pour les professionnels en déplacement.</p>",Uncategorized,221.0,184.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/sacoche-lenovo-t210-pour-ordinateurs-portables-15-6-a-ouverture-superieure-noir-4x40t84061_01473b12-96e0-4321-896a-b05490a2f442-fotor-20250812154818.png?v=1755010112,0,4X40T84061,,,,
"Portable ACER SWIFT 3 CORE i5-1135G7,14'' Intel Iris Xe Graphics,16Go 512Go SSD (NX.ABLEF.00C)","<div class=""product attribute overview"">
<div class=""value"" itemprop=""description"">
<ul>
<li>Processeur : Intel Core i5 (11ème génération) 1135G7 / 2.4 GHz</li>
<li>RAM : 16 Go (la mémoire fournie est soudée)</li>
<li>Résolution : 1920 x 1080 (Full HD)</li>
<li>Fonctions : Anti-éblouissement, ComfyView, taux de réponse de 25 ms, écran à bord étroit</li>
<li>Stockage principal : 512 Go SSD M.2 2280 - Micron</li>
<li>Processeur graphique : Intel Iris Xe Graphics</li>
<li>Système d'exploitation : Windows 10 Edition Familiale 64 bits</li>
<li>Poids : 1.2 kg</li>
</ul>
</div>
</div>
<p> </p>",Uncategorized,4752.0,3960.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/pc_portable_acer_swift_3_core_i5-1135g7-fournipro.ma1_75f260f5-7bed-4b4e-ac45-de1cbc747384.jpg?v=1761730755,0,20VDA0SRFG,,,,
PC PORTABLE DELL PRO 14 PLUS PB14250 ULTRA 5 235U,"<dl class=""data-sheet"">
<dt class=""name"">
<span>Intel® Core ultra 5-235U</span><br><span>RAM: 8 Go de mémoire DDR5</span><br><span>Disque dur : SSD 512 Go</span><br><span>Écran: 14,0"" pouces non-tactile FHD+</span><br><span>Carte graphique: Graphiques Intel®</span><br><span>FreeDOS (Sans Windows)</span><br><span>Clavier: Français (AZERTY)</span><br><span>Poids: 1,40 kg</span>
</dt>
</dl>",Uncategorized,11036.0,9196.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/pc_portable_dell_pro_14_plus_pb14250_14_ultra_5-235u_16go_512go_ssd_freedos_dp14p-u5-fd_-fournipro_5.png?v=1761730786,-1,886K4EA,,,,
PC PORTABLE HP NOTEBOOK 250G10 i5-1334U  (9B9F5EA),"<p>Intel® Core™ i5-1334U (jusqu’à 4,6 GHz avec la technologie Intel® Turbo Boost, 12 Mo de mémoire cache L3, 10 cœurs, 12 threads)<br>
RAM: 8 Go de mémoire RAM DDR4-3200 MHz (1 x 8 Go)<br>
Disque dur: SSD NVMe™ PCIe® 512 Go<br>
Écran: Full HD d’une diagonale de 39,6 cm (15,6 pouces) (1920 x 1080), IPS, anti-reflet, 250 nits, 45 % NTSC<br>
Carte graphique: Intel® Iris® X?<br>
FreeDOS (Sans Windows)<br>
Clavier: Grande taille avec pavé numérique, Français (AZERTY)<br>
Poids: À partir de 1,52 kg</p>",Uncategorized,5271.0,4392.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ordinateur-portable-hp-250-g10-9b9f5ea.jpg?v=1761731235,0,9B9F5EA,,,,
PC PORTABLE HP ELITEBOOK 850G8 i5-1135G7 (2Y2Q6EA),"<p>Intel® Core™ i5-1135G7 (jusqu’à 4,2 GHz avec la technologie Intel® Turbo Boost, mémoire cache L3 8 Mo, 4 cœurs)<br>
RAM: 8 Go de mémoire RAM DDR4-3200 MHz (1 x 8 Go)<br>
Disque dur: SSD PCIe® NVMe™ 256 Go<br>
Écran: Full HD d’une diagonale de 39,6 cm (15,6 pouces) (1920 x 1080), IPS, anti-reflet, 250 nits, 45 % NTSC<br>
Carte graphique: Intel® Iris® X?<br>
Windows 10 Professionnel 64<br>
Clavier: Français (AZERTY)<br>
Poids: À partir de 1,68 kg</p>",Uncategorized,11960.0,9966.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ordinateur-portable-hp-elitebook-850-g8-2y2q6ea1_ba497c48-90ad-43c2-a0af-a914fe1d05b2-fotor-2025080715533.png?v=1761217164,0,2Y2Q6EA,,,,
PC PORTABLE HP PROBOOK 440G11 Ultra 5-125U 8Go 512Go SSD (969J1ET),"<p>Intel® Core™ Ultra 5 125U (jusqu’à 4,3 GHz avec la technologie Intel® Turbo Boost, 12 Mo de mémoire cache L3, 12 cœurs, 14 threads)<br>
RAM: 8 Go de mémoire RAM DDR5-5600 MHz (1 x 8 Go)<br>
Disque dur: SSD NVMe™ PCIe® 512 Go<br>
Écran: Full HD de 35,6 cm (14 pouces) (1920 x 1200), IPS, micro-bords, antireflet, 300 nits, 45 % NTSC<br>
Carte graphique: Intel®<br>
FreeDOS (Sans Windows)<br>
Clavier: HP Premium – clavier rétroéclairé résistant aux éclaboussures avec DuraKeys, Français (AZERTY)<br>
Poids: Pesant à partir de 1,39 kg</p>",Uncategorized,9393.0,7827.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/images_4417e9ef-94e2-46f9-85ef-1a4f988e2a9e.jpg?v=1761731436,0,969J1ET,,,,
PC PORTABLE HP PROBOOK 440G11 ULTRA 7-155U,"<p><span>Intel® Core™ Ultra 7 155U (jusqu’à 4,8 GHz avec la technologie Intel® Turbo Boost, 12 Mo de mémoire cache L3, 12 cœurs, 14 threads)</span><br><span>RAM: 8 Go de mémoire RAM DDR5-5600 MHz (1 x 8 Go)</span><br><span>Disque dur: SSD NVMe™ PCIe® 512 Go</span><br><a href=""https://www.iris.ma/55-ecran-moniteur"">Écran</a><span>: 14"" diagonal, WUXGA (1920 x 1200), IPS, narrow bezel, anti-glare, 300 nits, 45% NTSC [15,16,17,18,38]</span><br><span>Carte graphique: Intel® Intégré</span><br><span>FreeDOS (Sans Windows)</span><br><span>Clavier: HP Premium – clavier rétroéclairé résistant aux éclaboussures avec DuraKeys, Français (AZERTY)</span><br><span>Poids: Pesant à partir de 1,39 kg</span></p>",Uncategorized,11009.0,9174.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/pc-portable-hp-probook-440-g11-ultra-7-155u-14-8go-ram-512go-ssd-aa0p8es-linksolutions_image_1-150x150.webp?v=1761732857,0,886J1EA,,,,
ORDINATEUR PORTABLE HP 250 G9 I3 (778N7ES),"<p>Processeur : Intel core i3-1215U  (up to 4,40 GHz, 10 Mo Intel® Smart Cache, 6 cœurs)<br>
Mémoire : 8GB DDR4 3200<br>
Disque dur : 256GB SSD NVMe<br>
Taille de l’écran : Ecran 15.6 FHD (1920 x 1080), SVA, narrow bezel, anti-glare, 250 nits<br>
Réseaux Realtek RTL8822CE 802.11a/b/g/n/ac (2×2) Wi-Fi® et Bluetooth® 5<br>
USB Type-C®, 2* USB Type-A, HDMI 1.4b, combinée casque/microphone stéréo<br>
Batterie 3 cellules, 41 Wh<br>
FreeDOS<br>
Garantie 1an</p>",Uncategorized,3960.0,3300.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/pc-portable-hp-778n7es-250-g9-i3-1215u778N7ES-linksolutions-ma-1-430x430.webp?v=1761732337,0,778N7ES,,,,
